,Unnamed: 0,name,address,description,longitude,latitude
597,597,Ювента,"Никитина, 155, корп. 1, Новосибирск","Ресторан с названием 'Ювента' по адресу Никитина, 155, корп. 1, Новосибирск со средним чеком До 700 рублей. 'Ювента' специализируется на Азербайджанская кухня. График работы: пн-вс 8.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/iuventa-74722/",82.985917,55.028899
598,598,Юла,"Софийская, 2б, корп. 2, Новосибирск","Ресторан с названием 'Юла' по адресу Софийская, 2б, корп. 2, Новосибирск со средним чеком До 700 рублей. 'Юла' специализируется на Европейская кухня, Русская кухня. График работы: пн-пт 8.00–16.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/iula-487599/",82.969136,54.855133
599,599,Юность,"Мусы Джалиля, 14, Новосибирск","Ресторан с названием 'Юность' по адресу Мусы Джалиля, 14, Новосибирск со средним чеком До 700 рублей. 'Юность' специализируется на Американская кухня, Бургеры, Паровые коктейли, Суши, Японская кухня. График работы: чт 18.00–2.00, пт-сб 21.00–6.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/iunost-347528/",83.091397,54.861243
600,600,Ябсъел!,"​Горский микрорайон, 50/1, Новосибирск","Ресторан с названием 'Ябсъел!' по адресу ​Горский микрорайон, 50/1, Новосибирск со средним чеком До 700 рублей. 'Ябсъел!' специализируется на Американская кухня, Бургеры, Турецкая кухня, Шаурма. График работы: пн-вс 10.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/iabsel-490317/",82.895205,54.995194
601,601,Ябсъел!,"​Громова, 13, корп. 1, Новосибирск","Ресторан с названием 'Ябсъел!' по адресу ​Громова, 13, корп. 1, Новосибирск со средним чеком До 700 рублей. 'Ябсъел!' специализируется на Американская кухня, Бургеры, Турецкая кухня, Шаурма. График работы: пн-вс 10.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/iabsel-490318/",82.909794,54.935829
602,602,Воккер,"Ватутина, 107, ТЦ «Мега Новосибирск»","Ресторан с названием 'Воккер' по адресу Ватутина, 107, ТЦ «Мега Новосибирск» со средним чеком До 700 рублей. 'Воккер' специализируется на Вок, Китайская кухня, Паназиатская кухня. График работы: пн-вс 10.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/vokker-313002/",82.936294,54.964266
603,603,Воккер,"Военная, 5, ТРЦ «Аура», Новосибирск","Ресторан с названием 'Воккер' по адресу Военная, 5, ТРЦ «Аура», Новосибирск со средним чеком До 700 рублей. 'Воккер' специализируется на Вок, Китайская кухня, Паназиатская кухня. График работы: пн-вс 10.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/vokker-375217/",82.93659,55.028806
604,604,Волочаевский двор,"Волочаевская, 91, Новосибирск","Ресторан с названием 'Волочаевский двор' по адресу Волочаевская, 91, Новосибирск со средним чеком необходимо уточнить. 'Волочаевский двор' специализируется на Неизвестно. График работы: по предварительной договоренности. Сайт: https://www.afisha.ru/novosibirsk/restaurant/volochaevskii-dvor-313193/",83.011249,55.046424
605,605,Восток-экспресс,"Дуси Ковальчук, 28, корп. 1, Новосибирск","Ресторан с названием 'Восток-экспресс' по адресу Дуси Ковальчук, 28, корп. 1, Новосибирск со средним чеком До 700 рублей. 'Восток-экспресс' специализируется на Азербайджанская кухня, Русская кухня, Шашлыки. График работы: круглосуточно. Сайт: https://www.afisha.ru/novosibirsk/restaurant/vostok-ekspress-74501/",82.896175,55.052082
606,606,Восточная кухня,"Вокзальная, 2/4, Новосибирск","Ресторан с названием 'Восточная кухня' по адресу Вокзальная, 2/4, Новосибирск со средним чеком До 700 рублей. 'Восточная кухня' специализируется на Армянская кухня, Шашлыки. График работы: круглосуточно. Сайт: https://www.afisha.ru/novosibirsk/restaurant/vostochnaia-kukhnia-74637/",82.735727,54.990592
607,607,Восточная сказка,"Залесского, 5, Новосибирск","Ресторан с названием 'Восточная сказка' по адресу Залесского, 5, Новосибирск со средним чеком До 700 рублей. 'Восточная сказка' специализируется на Европейская кухня, Русская кухня, Узбекская кухня. График работы: пн-вс 9.00–21.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/vostochnaia-skazka-406403/",82.925173,55.068185
608,608,Восточный двор,"Лазурная, 27/1, Новосибирск","Ресторан с названием 'Восточный двор' по адресу Лазурная, 27/1, Новосибирск со средним чеком До 700 рублей. 'Восточный двор' специализируется на Азербайджанская кухня, Грузинская кухня, Русская кухня, Шашлыки. График работы: пн-вс 10.00–23.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/vostochnyi-dvor-74624/",83.018508,55.034373
609,609,Восточный уголок,"Красный просп., 220, корп. 1, Новосибирск","Ресторан с названием 'Восточный уголок' по адресу Красный просп., 220, корп. 1, Новосибирск со средним чеком До 700 рублей. 'Восточный уголок' специализируется на Европейская кухня. График работы: пн-пт 9.00–18.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/vostochnyi-ugolok-74605/",82.913351,55.068515
610,610,В погоне за кроликом,"Державина, 9, Новосибирск","Ресторан с названием 'В погоне за кроликом' по адресу Державина, 9, Новосибирск со средним чеком необходимо уточнить. 'В погоне за кроликом' специализируется на Паровые коктейли. График работы: пн-чт 14.00–2.00, пт-вс 14.00–6.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/v-pogone-za-krolikom-346538/",82.926844,55.039486
611,611,Время еды,"Русская, 39, Новосибирск","Ресторан с названием 'Время еды' по адресу Русская, 39, Новосибирск со средним чеком До 700 рублей. 'Время еды' специализируется на Европейская кухня, Русская кухня. График работы: пн-пт 9.00–17.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/vremia-edy-457328/",83.054288,54.846265
612,612,Время обедать,"Северная, 4, Новосибирск","Ресторан с названием 'Время обедать' по адресу Северная, 4, Новосибирск со средним чеком До 700 рублей. 'Время обедать' специализируется на Русская кухня. График работы: пн-пт 12.00–16.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/vremia-obedat-74763/",82.921247,55.074149
613,613,Встреча,"Советское ш., 5б, Новосибирск","Ресторан с названием 'Встреча' по адресу Советское ш., 5б, Новосибирск со средним чеком До 700 рублей. 'Встреча' специализируется на Армянская кухня, Русская кухня, Шашлыки. График работы: круглосуточно. Сайт: https://www.afisha.ru/novosibirsk/restaurant/vstrecha-74307/",82.952571,54.922446
614,614,Выпечка счастья,"Новая, 24, Новосибирск","Кондитерская с названием 'Выпечка счастья' по адресу Новая, 24, Новосибирск со средним чеком необходимо уточнить. 'Выпечка счастья' специализируется на Пироги, Торты на заказ. График работы: пн-пт 7.00–21.30, сб-вс 8.30–21.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/vypechka-schastia-375340/",82.939869,55.074061
615,615,Выпечка счастья,"1-я Ельцовка, 1, Новосибирск","Кондитерская с названием 'Выпечка счастья' по адресу 1-я Ельцовка, 1, Новосибирск со средним чеком необходимо уточнить. 'Выпечка счастья' специализируется на Пироги, Торты на заказ. График работы: пн-пт 8.00–18.30. Сайт: https://www.afisha.ru/novosibirsk/restaurant/vypechka-schastia-458613/",82.875909,55.045393
616,616,Вьет-ням,"Кирова, 113а, Новосибирск","Ресторан с названием 'Вьет-ням' по адресу Кирова, 113а, Новосибирск со средним чеком До 700 рублей. 'Вьет-ням' специализируется на Вьетнамская кухня. График работы: пн-пт 10.00–21.00, сб-вс 12.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/vet-niam-486545/",82.953407,55.013224
617,617,Гавар,"Дуси Ковальчук, 73, корп. 1, Новосибирск","Ресторан с названием 'Гавар' по адресу Дуси Ковальчук, 73, корп. 1, Новосибирск со средним чеком До 700 рублей. 'Гавар' специализируется на Армянская кухня, Грузинская кухня, Шашлыки. График работы: пн-вс 8.00–0.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/gavar-74468/",82.893543,55.052175
618,618,Галактика вкуса,"Сакко и Ванцетти, 77, Новосибирск","Ресторан с названием 'Галактика вкуса' по адресу Сакко и Ванцетти, 77, Новосибирск со средним чеком До 700 рублей. 'Галактика вкуса' специализируется на Европейская кухня, Русская кухня. График работы: пн-пт 8.00–19.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/galaktika-vkusa-483894/",82.946813,55.020905
619,619,Галерея вин,"Вокзальная магистраль, 13, Новосибирск","Ресторан с названием 'Галерея вин' по адресу Вокзальная магистраль, 13, Новосибирск со средним чеком 700–1700 рублей. 'Галерея вин' специализируется на Вегетарианское меню, Европейская кухня. График работы: пн-вс 12.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/galereia-vin-74133/",82.911617,55.032722
620,620,Гамбит,"Тогучин, Дзержинского, 38, Новосибирск","Ресторан с названием 'Гамбит' по адресу Тогучин, Дзержинского, 38, Новосибирск со средним чеком необходимо уточнить. 'Гамбит' специализируется на Неизвестно. График работы: по предварительной договоренности. Сайт: https://www.afisha.ru/novosibirsk/restaurant/gambit-349429/",84.377443,55.231694
621,621,Гастрокорт,"Мичурина, 12, Центральный рынок, Новосибирск","Ресторан с названием 'Гастрокорт' по адресу Мичурина, 12, Центральный рынок, Новосибирск со средним чеком необходимо уточнить. 'Гастрокорт' специализируется на Неизвестно. График работы: пн-вс 10.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/gastrokort-507744/",82.923735,55.041942
622,622,Генацвале,"Никитина, 57/1, Новосибирск","Ресторан с названием 'Генацвале' по адресу Никитина, 57/1, Новосибирск со средним чеком 700–1700 рублей. 'Генацвале' специализируется на Грузинская кухня, Хачапури, Хинкали, Шашлыки. График работы: пн-вс 10.00–23.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/genatsvale-74002/",82.96177,55.014257
623,623,Генацвале,"1-й ​Краснодонский пер., 9а, Новосибирск","Ресторан с названием 'Генацвале' по адресу 1-й ​Краснодонский пер., 9а, Новосибирск со средним чеком 700–1700 рублей. 'Генацвале' специализируется на Грузинская кухня, Хачапури, Хинкали, Шашлыки. График работы: пн-вс 10.00–23.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/genatsvale-488266/",82.95302,55.076211
624,624,Глобус,"Лермонтова, 43/1, отель «Глобус», Новосибирск","Ресторан с названием 'Глобус' по адресу Лермонтова, 43/1, отель «Глобус», Новосибирск со средним чеком До 700 рублей. 'Глобус' специализируется на Вегетарианское меню, Европейская кухня. График работы: пн-вс 7.00–23.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/globus-374018/",82.92511,55.045434
625,625,Barista,"Советская, 40, Новосибирск","Кофейня с названием 'Barista' по адресу Советская, 40, Новосибирск со средним чеком необходимо уточнить. 'Barista' специализируется на Неизвестно. График работы: пн-пт 8.00–21.00, сб-вс 9.00–21.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/barista-348905/",82.914375,55.038532
626,626,BBQ,"Владимировская, 16а, Новосибирск","Ресторан с названием 'BBQ' по адресу Владимировская, 16а, Новосибирск со средним чеком До 700 рублей. 'BBQ' специализируется на Грузинская кухня, Европейская кухня, Хачапури, Шашлыки. График работы: пн-вс 10.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/bbq-218285/",82.889608,55.03766
627,627,BBQ Smoker,"Первомайская, 7а, корп. 1, Новосибирск","Ресторан с названием 'BBQ Smoker' по адресу Первомайская, 7а, корп. 1, Новосибирск со средним чеком 700–1700 рублей. 'BBQ Smoker' специализируется на Американская кухня, Бургеры, Европейская кухня, Стейки. График работы: пн-вс 10.00–0.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/bbq-smoker-459200/",83.129764,54.962871
628,628,Beef Grill,"пос. Краснообск, 244а, Новосибирск","Ресторан с названием 'Beef Grill' по адресу пос. Краснообск, 244а, Новосибирская область со средним чеком До 700 рублей. 'Beef Grill' специализируется на Американская кухня, Бургеры, Стейки, Шашлыки. График работы: пн-вс 10.00–21.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/beef-grill-454676/",82.984605,54.918752
629,629,Beefy,"Фрунзе, 5, цокольный этаж, Новосибирск","Ресторан с названием 'Beefy' по адресу Фрунзе, 5, цокольный этаж, Новосибирск со средним чеком 700–1700 рублей. 'Beefy' специализируется на Американская кухня, Бургеры, Европейская кухня, Стейки. График работы: пн-чт, вс 12.00–0.00, пт-сб 12.00–1.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/beefy-348909/",82.916684,55.036654
630,630,Beer Burger Hotdog,"​Ленина, 3, гостиница «Центральная», Новосибирск","Ресторан с названием 'Beer Burger Hotdog' по адресу ​Ленина, 3, гостиница «Центральная», Новосибирск со средним чеком До 700 рублей. 'Beer Burger Hotdog' специализируется на Американская кухня, Бургеры. График работы: пн-вс 11.00–23.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/beer-burger-hotdog-490303/",82.917241,55.029585
631,631,Beer Burger Hotdog,"​Залесского, 4, корп. 4, Новосибирск","Ресторан с названием 'Beer Burger Hotdog' по адресу ​Залесского, 4, корп. 4, Новосибирск со средним чеком До 700 рублей. 'Beer Burger Hotdog' специализируется на Американская кухня, Бургеры. График работы: пн-вс 10.00–0.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/beer-burger-hotdog-490304/",82.926853,55.067901
632,632,Beerman на речке,"Добролюбова, 2а, БЦ «Речной вокзал», Новосибирск","Ресторан с названием 'Beerman на речке' по адресу Добролюбова, 2а, БЦ «Речной вокзал», Новосибирск со средним чеком 700–1700 рублей. 'Beerman на речке' специализируется на Вок, Итальянская кухня, Паровые коктейли, Пицца, Русская кухня, Стейки, Суши, Торты на заказ, Японская кухня. График работы: пн-вс 12.00–0.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/beerman-na-rechke-46991/",82.942528,55.002552
633,633,Beerman & Пицца,"пл. Карла Маркса, 7, МФК «Сан-сити», Новосибирск","Ресторан с названием 'Beerman & Пицца' по адресу пл. Карла Маркса, 7, МФК «Сан-сити», Новосибирск со средним чеком 700–1700 рублей. 'Beerman & Пицца' специализируется на Европейская кухня, Итальянская кухня, Паровые коктейли, Паста, Пельмени, Пицца, Стейки, Суши, Шашлыки, Японская кухня. График работы: пн-вс 12.00–0.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/beerman-pitstsa-36082/",82.897918,54.980332
634,634,Bella mozzarella,"​Геодезическая, 3, Новосибирск","Ресторан с названием 'Bella mozzarella' по адресу ​Геодезическая, 3, Новосибирск со средним чеком До 700 рублей. 'Bella mozzarella' специализируется на Итальянская кухня, Пицца. График работы: пн-вс 11.00–23.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/bella-mozzarella-489088/",82.904008,54.990679
635,635,Berry Bakery,"​Немировича-Данченко, 146/3, Новосибирск","Ресторан с названием 'Berry Bakery' по адресу ​Немировича-Данченко, 146/3, Новосибирск со средним чеком До 700 рублей. 'Berry Bakery' специализируется на Пироги, Пицца. График работы: пн-вс 9.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/berry-bakery-489091/",82.915857,54.990566
636,636,Bierhof,"Восход, 24, Новосибирск","Ресторан с названием 'Bierhof' по адресу Восход, 24, Новосибирск со средним чеком 700–1700 рублей. 'Bierhof' специализируется на Европейская кухня. График работы: пн-вс 12.00–0.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/bierhof-30554/",82.942708,55.012971
637,637,Bigsby,"Ильича, 10, Новосибирск","Ресторан с названием 'Bigsby' по адресу Ильича, 10, Академгородок, Новосибирск со средним чеком 700–1700 рублей. 'Bigsby' специализируется на Европейская кухня. График работы: пн-чт 16.00–1.00, пт 16.00–3.00, сб 12.00–3.00, вс 12.00–1.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/bigsby-494193/",83.093077,54.840993
638,638,Biscuit House,"Декабристов, 41, Новосибирск","Кондитерская с названием 'Biscuit House' по адресу Декабристов, 41, Новосибирск со средним чеком необходимо уточнить. 'Biscuit House' специализируется на Торты на заказ. График работы: пн-вс 9.00–21.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/biscuit-house-459225/",82.936833,55.014024
639,639,Bla Bla Bar,"Депутатская, 46, 2 этаж, Новосибирск","Ресторан с названием 'Bla Bla Bar' по адресу Депутатская, 46, 2 этаж, Новосибирск со средним чеком 700–1700 рублей. 'Bla Bla Bar' специализируется на Европейская кухня, Итальянская кухня, Паназиатская кухня. График работы: чт-сб 18.00–0.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/bla-bla-bar-493969/",82.926493,55.028894
640,640,Black & White,"​Кошурникова, 7/2, Новосибирск","Кофейня с названием 'Black & White' по адресу ​Кошурникова, 7/2, Новосибирск со средним чеком необходимо уточнить. 'Black & White' специализируется на Сэндвичи. График работы: пн-вс 8.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/black-white-488242/",82.956488,55.043071
641,641,Blackwood Coffee,"Красный просп., 77б, Новосибирск","Кофейня с названием 'Blackwood Coffee' по адресу Красный просп., 77б, Новосибирск со средним чеком До 700 рублей. 'Blackwood Coffee' специализируется на Европейская кухня, Сэндвичи. График работы: пн-вс 7.45–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/blackwood-coffee-62256/",82.914474,55.049008
642,642,Blackwood Coffee,"пл. Карла Маркса, 1/1, Новосибирск","Кофейня с названием 'Blackwood Coffee' по адресу пл. Карла Маркса, 1/1, Новосибирск со средним чеком До 700 рублей. 'Blackwood Coffee' специализируется на Европейская кухня, Сэндвичи. График работы: пн-вс 7.45–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/blackwood-coffee-407574/",82.897612,54.982073
643,643,Blackwood Coffee,"Красный просп., 29/1, ТЦ «Пирамида», Новосибирск","Кофейня с названием 'Blackwood Coffee' по адресу Красный просп., 29/1, ТЦ «Пирамида», Новосибирск со средним чеком До 700 рублей. 'Blackwood Coffee' специализируется на Европейская кухня, Сэндвичи. График работы: пн-вс 7.45–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/blackwood-coffee-457564/",82.919199,55.031809
644,644,Blackwood Coffee,"​Фабричная, 11, Новосибирск","Кофейня с названием 'Blackwood Coffee' по адресу ​Фабричная, 11, Новосибирск со средним чеком До 700 рублей. 'Blackwood Coffee' специализируется на Европейская кухня, Сэндвичи. График работы: пн-пт 7.30–19.00, сб 10.00–19.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/blackwood-coffee-492525/",82.920016,55.016265
645,645,Bolkonsky Lounge,"Горский микрорайон, 1/1, Новосибирск","Чайная с названием 'Bolkonsky Lounge' по адресу Горский микрорайон, 1/1, Новосибирск со средним чеком необходимо уточнить. 'Bolkonsky Lounge' специализируется на Паровые коктейли. График работы: пн-чт 13.00–1.00, пт 13.00–2.00, сб 16.00–2.00, вс 16.00–1.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/bolkonsky-lounge-347615/",82.910647,54.994703
646,646,Bootleggers Pub & Shop,"Советская, 23, цокольный этаж, Новосибирск","Ресторан с названием 'Bootleggers Pub & Shop' по адресу Советская, 23, цокольный этаж, Новосибирск со средним чеком 700–1700 рублей. 'Bootleggers Pub & Shop' специализируется на Европейская кухня, Немецкая кухня. График работы: пн-чт, вс 14.00–1.00, пт-сб 14.00–3.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/bootleggers-pub-shop-456660/",82.917016,55.026324
647,647,Boston,"просп. Карла Маркса, 28/1, корп. 1, Новосибирск","Кофейня с названием 'Boston' по адресу просп. Карла Маркса, 28/1, корп. 1, Новосибирск со средним чеком необходимо уточнить. 'Boston' специализируется на Сэндвичи. График работы: пн-пт 7.30–22.00, сб-вс 9.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/boston-270096/",82.911141,54.991387
648,648,Шашлыкофф,"Мусы Джалиля, 11, Новосибирск","Ресторан с названием 'Шашлыкофф' по адресу Мусы Джалиля, 11, Новосибирск со средним чеком 700–1700 рублей. 'Шашлыкофф' специализируется на Европейская кухня, Стейки, Шашлыки. График работы: пн-чт, вс 10.00–1.00, пт-сб 10.00–3.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/shashlykoff-35194/",83.089241,54.863249
649,649,Шашлыкофф,"Красный просп., 200, Новосибирск","Ресторан с названием 'Шашлыкофф' по адресу Красный просп., 200, Новосибирск со средним чеком 700–1700 рублей. 'Шашлыкофф' специализируется на Европейская кухня, Стейки, Шашлыки. График работы: пн-чт, вс 10.00–1.00, пт-сб 10.00–3.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/shashlykoff-35195/",82.912524,55.063385
650,650,Шашлыкофф,"пл. Карла Маркса, 5, Новосибирск","Ресторан с названием 'Шашлыкофф' по адресу пл. Карла Маркса, 5, Новосибирск со средним чеком 700–1700 рублей. 'Шашлыкофф' специализируется на Европейская кухня, Стейки, Шашлыки. График работы: пн-чт, вс 10.00–1.00, пт-сб 10.00–3.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/shashlykoff-38675/",82.892294,54.982497
651,651,Шашлыкофф,"Красный просп., 17, ТЦ «Бутон», Новосибирск","Ресторан с названием 'Шашлыкофф' по адресу Красный просп., 17, ТЦ «Бутон», Новосибирск со средним чеком 700–1700 рублей. 'Шашлыкофф' специализируется на Европейская кухня, Стейки, Шашлыки. График работы: пн-чт, вс 10.00–1.00, пт-сб 10.00–3.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/shashlykoff-48900/",82.920744,55.026597
652,652,Шашлыкофф,"Объединения, 80, Новосибирск","Ресторан с названием 'Шашлыкофф' по адресу Объединения, 80, Новосибирск со средним чеком 700–1700 рублей. 'Шашлыкофф' специализируется на Европейская кухня, Стейки, Шашлыки. График работы: пн-чт, вс 11.00–1.00, пт-сб 10.00–3.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/shashlykoff-48901/",82.962489,55.095812
653,653,Шашлыкофф,"пл. Карла Маркса, 1, ГУМ «Россия», 2 этаж, Новосибирск","Ресторан с названием 'Шашлыкофф' по адресу пл. Карла Маркса, 1, ГУМ «Россия», 2 этаж, Новосибирск со средним чеком 700–1700 рублей. 'Шашлыкофф' специализируется на Европейская кухня, Стейки, Шашлыки. График работы: пн-чт, вс 11.00–1.00, пт-сб 11.00–3.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/shashlykoff-48903/",82.897451,54.981376
654,654,Шашлыкофф,"Вокзальная магистраль, 1, Marins Park Hotel Novosibirsk, Новосибирск","Ресторан с названием 'Шашлыкофф' по адресу Вокзальная магистраль, 1, Marins Park Hotel Novosibirsk, Новосибирск со средним чеком 700–1700 рублей. 'Шашлыкофф' специализируется на Европейская кухня, Стейки, Шашлыки. График работы: пн-чт, вс 10.00–1.00, пт-сб 10.00–3.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/shashlykoff-48905/",82.900577,55.035524
655,655,Шашлыкофф,"Бориса Богаткова, 221, 2 этаж, Новосибирск","Ресторан с названием 'Шашлыкофф' по адресу Бориса Богаткова, 221, 2 этаж, Новосибирск со средним чеком 700–1700 рублей. 'Шашлыкофф' специализируется на Европейская кухня, Стейки, Шашлыки. График работы: пн-чт, вс 10.00–1.00, пт-сб 10.00–3.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/shashlykoff-48907/",82.976251,55.037252
656,656,Шашлыкофф,"Советская, 18 (вход со стороны Ленина, 6), Новосибирск","Ресторан с названием 'Шашлыкофф' по адресу Советская, 18 (вход со стороны Ленина, 6), Новосибирск со средним чеком 700–1700 рублей. 'Шашлыкофф' специализируется на Европейская кухня, Стейки, Шашлыки. График работы: пн-чт, вс 10.00–2.00, пт-сб 10.00–3.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/shashlykoff-74557/",82.916773,55.030189
657,657,Шашлыкофф,"Фрунзе, 238, ТРЦ «Сибирский молл», Новосибирск","Ресторан с названием 'Шашлыкофф' по адресу Фрунзе, 238, ТРЦ «Сибирский молл», Новосибирск со средним чеком 700–1700 рублей. 'Шашлыкофф' специализируется на Европейская кухня, Стейки, Шашлыки. График работы: пн-чт, вс 10.00–1.00, пт-сб 10.00–3.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/shashlykoff-485583/",82.960674,55.039357
658,658,Шашлычная,"Галущака, 2а, ТД «Олимпия», Новосибирск","Ресторан с названием 'Шашлычная' по адресу Галущака, 2а, ТД «Олимпия», Новосибирск со средним чеком До 700 рублей. 'Шашлычная' специализируется на Азербайджанская кухня, Узбекская кухня, Шаурма, Шашлыки. График работы: пн-вс 10.00–0.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/shashlychnaia-270139/",82.902014,55.051494
659,659,Шашлычная,"Большая, 596, Новосибирск","Ресторан с названием 'Шашлычная' по адресу Большая, 596, Новосибирск со средним чеком До 700 рублей. 'Шашлычная' специализируется на Армянская кухня, Грузинская кухня, Шашлыки. График работы: пн-вс 9.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/shashlychnaia-347526/",82.814042,55.024874
660,660,Шашлычная,"Советская, 76/3, Новосибирск","Ресторан с названием 'Шашлычная' по адресу Советская, 76/3, Новосибирск со средним чеком До 700 рублей. 'Шашлычная' специализируется на Узбекская кухня, Шашлыки. График работы: пн-пт 9.00–19.00, сб 9.00–17.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/shashlychnaia-486541/",82.913378,55.039594
661,661,Шашлычная №1,"Планетная, 55/1, корп. 1, Новосибирск","Ресторан с названием 'Шашлычная №1' по адресу Планетная, 55/1, корп. 1, Новосибирск со средним чеком До 700 рублей. 'Шашлычная №1' специализируется на Армянская кухня, Шашлыки. График работы: пн-вс 10.00–0.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/shashlychnaia-no-1-351118/",82.95647,55.047059
662,662,Шашлычная №1,"Гоголя, 179, корп. 2, Новосибирск","Ресторан с названием 'Шашлычная №1' по адресу Гоголя, 179, корп. 2, Новосибирск со средним чеком До 700 рублей. 'Шашлычная №1' специализируется на Армянская кухня, Европейская кухня. График работы: пн-вс 9.30–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/shashlychnaia-no-1-455393/",82.952571,55.045222
663,663,Шашлычный двор,"Максима Горького, 126, Новосибирск","Ресторан с названием 'Шашлычный двор' по адресу Максима Горького, 126, Новосибирск со средним чеком До 700 рублей. 'Шашлычный двор' специализируется на Грузинская кухня, Европейская кухня, Шашлыки. График работы: пн-вс 9.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/shashlychnyi-dvor-408539/",82.933482,55.028104
664,664,Шашлычный дворик,"Станционная, 26а, корп. 1, Новосибирск","Ресторан с названием 'Шашлычный дворик' по адресу Станционная, 26а, корп. 1, Новосибирск со средним чеком До 700 рублей. 'Шашлычный дворик' специализируется на Армянская кухня, Шашлыки. График работы: пн-вс 9.00–21.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/shashlychnyi-dvorik-74503/",82.862857,54.997755
665,665,Шашлычный дворик,"Фрунзе, 67/2, Новосибирск","Ресторан с названием 'Шашлычный дворик' по адресу Фрунзе, 67/2, Новосибирск со средним чеком До 700 рублей. 'Шашлычный дворик' специализируется на Армянская кухня, Шашлыки. График работы: пн-вс 11.00–23.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/shashlychnyi-dvorik-455383/",82.956012,55.040074
666,666,Шашлычок,"Короленко, 109, Новосибирск","Ресторан с названием 'Шашлычок' по адресу Короленко, 109, Новосибирск со средним чеком До 700 рублей. 'Шашлычок' специализируется на Азербайджанская кухня, Шашлыки. График работы: пн-вс 11.00–23.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/shashlychok-74285/",82.966513,55.016946
